Week Start Date,Year,MMWR Week,State,Visit Count,Flu Vaccine Visit Count,Flu Visit Count,ILI Visit Count,CDC ILI Visit Count,Unspecified Viral or ILI Visit Count
02/28/2010,2010,9,MD,5666,117,7,14,7,51
02/28/2010,2010,9,MI,2680,45,0,1,1,13
02/28/2010,2010,9,MO,2522,10,10,15,5,56
02/28/2010,2010,9,MS,4081,3,58,81,24,119
02/28/2010,2010,9,NC,6836,48,34,111,79,148
02/28/2010,2010,9,NH,192,1,0,0,0,0
02/28/2010,2010,9,NJ,5565,209,31,43,12,151
02/28/2010,2010,9,NM,4682,82,4,9,5,37
02/28/2010,2010,9,NV,188,1,0,1,1,1
02/28/2010,2010,9,NY,8573,131,1,3,2,127
02/28/2010,2010,9,OH,62305,640,74,261,187,767
02/28/2010,2010,9,OK,3086,3,4,31,28,39
02/28/2010,2010,9,OR,2910,6,1,4,3,10
02/28/2010,2010,9,PA,9034,169,9,13,4,76
02/28/2010,2010,9,RI,3536,246,4,14,10,58
02/28/2010,2010,9,SC,8067,60,11,50,39,111
02/28/2010,2010,9,TN,8529,41,43,64,21,105
02/28/2010,2010,9,TX,27571,494,165,237,74,510
02/28/2010,2010,9,UT,1824,29,11,49,39,60
02/28/2010,2010,9,VA,13876,47,17,63,47,96
02/28/2010,2010,9,WA,1491,0,0,2,2,4
02/28/2010,2010,9,WI,353,0,0,0,0,0
02/28/2010,2010,9,WV,411,2,19,19,0,23
02/28/2010,2010,9,WY,456,0,0,2,2,12
03/07/2010,2010,10,AL,2080,13,2,10,8,12
03/07/2010,2010,10,ALL STATES,334383,3462,900,1918,1042,4502
03/07/2010,2010,10,AR,4936,14,49,75,27,122
03/07/2010,2010,10,AZ,8915,12,7,20,14,39
03/07/2010,2010,10,CA,7377,219,10,22,12,51
03/07/2010,2010,10,CO,1651,13,0,1,1,18
03/07/2010,2010,10,CT,3016,69,2,14,12,37
03/07/2010,2010,10,DE,368,0,1,1,0,1
03/07/2010,2010,10,FL,9667,71,23,43,20,125
03/07/2010,2010,10,GA,16471,48,82,185,105,251
03/07/2010,2010,10,IA,101,0,0,0,0,1
03/07/2010,2010,10,IL,22418,197,23,64,41,222
03/07/2010,2010,10,IN,1628,12,0,9,9,14
03/07/2010,2010,10,KS,4826,11,3,7,4,34
03/07/2010,2010,10,KY,8773,18,7,34,27,115
03/07/2010,2010,10,LA,11211,206,175,219,54,438
03/07/2010,2010,10,MA,45447,764,30,167,138,588
03/07/2010,2010,10,MD,5835,69,16,20,4,64
03/07/2010,2010,10,MI,2286,46,3,7,4,22
03/07/2010,2010,10,MO,2304,23,6,8,2,29
03/07/2010,2010,10,MS,4119,6,68,93,26,131
03/07/2010,2010,10,NC,7093,44,32,88,58,144
03/07/2010,2010,10,NH,152,0,0,0,0,0
03/07/2010,2010,10,NJ,5632,121,35,43,8,153
03/07/2010,2010,10,NM,4458,49,4,7,3,23
03/07/2010,2010,10,NV,178,0,1,3,3,3
03/07/2010,2010,10,NY,9389,112,2,3,1,116
03/07/2010,2010,10,OH,63043,449,55,267,212,759
03/07/2010,2010,10,OK,2935,2,5,38,34,45
03/07/2010,2010,10,OR,2742,4,0,3,3,14
03/07/2010,2010,10,PA,8626,138,14,16,2,65
03/07/2010,2010,10,RI,3637,230,1,7,6,59
03/07/2010,2010,10,SC,8567,35,22,58,36,123
03/07/2010,2010,10,TN,8762,34,58,75,17,108
03/07/2010,2010,10,TX,27264,349,125,190,66,395
03/07/2010,2010,10,UT,1783,24,9,36,29,44
03/07/2010,2010,10,VA,14015,53,20,71,52,113
03/07/2010,2010,10,WA,1423,1,0,3,3,4
03/07/2010,2010,10,WI,379,0,0,0,0,0
03/07/2010,2010,10,WV,427,6,10,10,0,17
03/07/2010,2010,10,WY,449,0,0,1,1,3
03/14/2010,2010,11,AL,1760,7,14,21,7,22
03/14/2010,2010,11,ALL STATES,321655,2677,645,1530,906,3891
03/14/2010,2010,11,AR,5104,13,36,59,24,116
03/14/2010,2010,11,AZ,8244,10,3,12,10,31
03/14/2010,2010,11,CA,7370,181,8,18,10,49
03/14/2010,2010,11,CO,1682,5,1,2,1,28
03/14/2010,2010,11,CT,2885,50,1,12,11,33
03/14/2010,2010,11,DE,429,0,0,1,1,2
03/14/2010,2010,11,FL,9626,32,32,67,37,137
03/14/2010,2010,11,GA,16782,25,40,124,84,181
03/14/2010,2010,11,IA,65,2,0,0,0,2
03/14/2010,2010,11,IL,22205,133,11,36,25,218
03/14/2010,2010,11,IN,1756,7,3,11,8,17
03/14/2010,2010,11,KS,4384,8,8,11,4,30
03/14/2010,2010,11,KY,8799,6,9,42,33,102
03/14/2010,2010,11,LA,11018,178,99,127,34,280
03/14/2010,2010,11,MA,43235,549,26,157,132,507
03/14/2010,2010,11,MD,5705,47,5,11,6,66
03/14/2010,2010,11,MI,2531,26,1,1,0,8
03/14/2010,2010,11,MN,2,0,0,0,0,0
03/14/2010,2010,11,MO,2190,6,13,14,1,32
03/14/2010,2010,11,MS,3856,2,24,45,21,74
03/14/2010,2010,11,NC,6928,30,29,72,46,116
03/14/2010,2010,11,NH,125,1,0,0,0,0
03/14/2010,2010,11,NJ,5546,107,30,38,8,160
03/14/2010,2010,11,NM,4063,71,12,13,1,39
03/14/2010,2010,11,NV,152,0,1,2,1,2
03/14/2010,2010,11,NY,8625,79,4,8,4,133
03/14/2010,2010,11,OH,60922,373,42,246,204,704
03/14/2010,2010,11,OK,2832,2,7,36,30,42
03/14/2010,2010,11,OR,2735,3,2,3,1,13
03/14/2010,2010,11,PA,8244,115,9,14,5,72
03/14/2010,2010,11,RI,3682,171,5,10,6,54
03/14/2010,2010,11,SC,8435,31,21,39,19,94
03/14/2010,2010,11,TN,8723,30,38,56,19,81
03/14/2010,2010,11,TX,22392,311,97,148,51,312
03/14/2010,2010,11,UT,1688,14,4,23,19,42
03/14/2010,2010,11,VA,14235,49,10,48,40,79
03/14/2010,2010,11,WA,1508,0,0,2,2,7
03/14/2010,2010,11,WI,301,0,0,0,0,0
03/14/2010,2010,11,WV,426,2,0,0,0,5
03/14/2010,2010,11,WY,465,1,0,1,1,1
03/21/2010,2010,12,AL,2100,2,5,5,0,8
03/21/2010,2010,12,ALL STATES,322801,2156,490,1315,835,3565
03/21/2010,2010,12,AR,4105,6,36,41,5,77
03/21/2010,2010,12,AZ,8549,13,5,12,7,20
03/21/2010,2010,12,CA,7332,164,4,7,3,38
03/21/2010,2010,12,CO,1523,0,0,1,1,19
03/21/2010,2010,12,CT,2962,46,1,9,8,28
03/21/2010,2010,12,DE,394,0,0,1,1,3
03/21/2010,2010,12,FL,9598,45,28,59,33,147
03/21/2010,2010,12,GA,16336,29,27,91,64,132
03/21/2010,2010,12,IA,123,0,0,0,0,0
03/21/2010,2010,12,IL,21789,119,9,30,21,151
03/21/2010,2010,12,IN,1477,9,0,2,2,4
03/21/2010,2010,12,KS,4467,4,0,4,4,20
03/21/2010,2010,12,KY,9124,0,4,33,29,113
03/21/2010,2010,12,LA,10495,154,57,83,27,244
03/21/2010,2010,12,MA,44795,466,24,143,121,533
03/21/2010,2010,12,MD,5569,51,10,20,10,65
03/21/2010,2010,12,MI,2840,34,3,5,2,7
03/21/2010,2010,12,MO,2210,12,16,18,2,43
03/21/2010,2010,12,MS,3786,1,18,47,29,71
03/21/2010,2010,12,NC,7099,21,29,93,65,130
03/21/2010,2010,12,NH,172,1,0,0,0,0
03/21/2010,2010,12,NJ,5437,98,25,28,3,112
03/21/2010,2010,12,NM,3645,5,5,5,0,16
03/21/2010,2010,12,NV,215,0,0,0,0,0
03/21/2010,2010,12,NY,8429,45,6,14,8,129
03/21/2010,2010,12,OH,59926,266,37,210,173,663
03/21/2010,2010,12,OK,3087,3,8,32,26,36
03/21/2010,2010,12,OR,2240,1,0,11,11,19
03/21/2010,2010,12,PA,8371,58,9,18,9,72
03/21/2010,2010,12,RI,3450,116,2,12,10,59
03/21/2010,2010,12,SC,8120,30,17,40,24,86
03/21/2010,2010,12,TN,8554,23,18,39,21,57
03/21/2010,2010,12,TX,26065,298,66,120,54,302
03/21/2010,2010,12,UT,1583,3,7,25,19,63
03/21/2010,2010,12,VA,14298,32,14,57,43,88
03/21/2010,2010,12,WA,1384,0,0,0,0,1
03/21/2010,2010,12,WI,270,0,0,0,0,0
03/21/2010,2010,12,WV,487,1,0,0,0,6
03/21/2010,2010,12,WY,395,0,0,0,0,3
03/28/2010,2010,13,AL,1778,3,11,13,2,15
03/28/2010,2010,13,ALL STATES,302431,1516,376,1215,845,3137
03/28/2010,2010,13,AR,5025,9,23,38,15,51
03/28/2010,2010,13,AZ,8561,13,1,8,7,17
03/28/2010,2010,13,CA,6745,77,8,13,5,42
03/28/2010,2010,13,CO,1533,1,0,1,1,35
03/28/2010,2010,13,CT,2726,44,0,6,6,23
03/28/2010,2010,13,DE,335,0,0,0,0,1
03/28/2010,2010,13,FL,8112,20,21,47,26,97
03/28/2010,2010,13,GA,16281,50,24,110,86,158
03/28/2010,2010,13,IA,116,0,0,0,0,0
